espèce source,interaction,espèce cible,source,poids,commentaire
mâche,favorise,basilic,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
mâche,favorise,brocoli,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",2.0,
mâche,favorise,cardon,Favorise d'après 'Ekopedia : cultures associées',1.0,
mâche,favorise,carotte,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
mâche,favorise,chou de bruxelles,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",3.0,
mâche,favorise,choux,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Le potager de Marie', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",6.0,
mâche,favorise,concombre,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3'",1.0,
mâche,favorise,"courge, citrouille, potiron","Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
mâche,défavorise,cresson,Défavorise d'après 'Defi Ecologique',1.0,
mâche,favorise,céleris,"Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
mâche,favorise,fenouil,"Favorise d'après 'Ekopedia : cultures associées', Défavorise d'après 'Defi Ecologique', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",1.0,
mâche,favorise,fraise,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager'",5.0,
mâche,favorise,haricots,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Le potager de Marie', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
mâche,favorise,navet,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",2.0,
mâche,défavorise,noyer,Défavorise d'après 'Defi Ecologique',1.0,
mâche,favorise,oignon,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",5.0,
mâche,favorise,poireau,"Favorise d'après 'Jardinage Biologique', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Le potager de Marie', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",6.0,
mâche,favorise,pois,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
mâche,favorise,pomme de terre,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
mâche,favorise,tomate,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",4.0,
mélisse,favorise,abricot,Favorise d'après 'IDEP Foundation',1.0,
mélisse,favorise,arbres fruitiers,Favorise d'après 'IDEP Foundation',1.0,
mélisse,favorise,cerise,Favorise d'après 'IDEP Foundation',1.0,
mélisse,favorise,choux,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
mélisse,favorise,mûre,Favorise d'après 'IDEP Foundation',1.0,
mélisse,favorise,pomme,Favorise d'après 'IDEP Foundation',1.0,
mélisse,favorise,pomme de terre,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
mélisse,favorise,tomate,"Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Sustainable Gardening Australia'",2.0,
mûre,favorise,achillée,Favorise d'après 'IDEP Foundation',1.0,
mûre,favorise,ail,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Sustainable Gardening Australia'",2.0,
mûre,favorise,blettes,Favorise d'après 'IDEP Foundation',1.0,
mûre,favorise,capucine,Favorise d'après 'IDEP Foundation',1.0,
mûre,favorise,ciboulette,Favorise d'après 'IDEP Foundation',1.0,
mûre,favorise,epinard,Favorise d'après 'IDEP Foundation',1.0,
mûre,défavorise,framboise,"Défavorise d'après 'Ecological Agriculture Projects, McGill University', Défavorise d'après 'Sustainable Gardening Australia'",2.0,
mûre,favorise,mélisse,Favorise d'après 'IDEP Foundation',1.0,
mûre,favorise,soucis,Favorise d'après 'IDEP Foundation',1.0,
mûre,favorise,tanaisie,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'IDEP Foundation'",2.0,
mûre,favorise,vigne,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Ekopedia : cultures associées'",2.0,
navet,défavorise,absinthe,Défavorise d'après 'Defi Ecologique',1.0,
navet,favorise,aneth,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
navet,favorise,asperge,Favorise d'après 'Jardinage Biologique',1.0,
navet,favorise,betterave,Favorise d'après 'Le potager de Marie',1.0,
navet,favorise,blettes,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
navet,favorise,capucine,Favorise d'après 'Sustainable Gardening Australia',1.0,
navet,favorise,carotte,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",5.0,
navet,favorise,chou de bruxelles,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
navet,défavorise,choux,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
navet,favorise,coriandre,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
navet,défavorise,cresson,Défavorise d'après 'Defi Ecologique',1.0,
navet,favorise,céleris,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
navet,favorise,endive,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Ekopedia : cultures associées'",2.0,
navet,favorise,epinard,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",6.0,
navet,favorise,fraise,"Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",3.0,
navet,favorise,fève fèverole,Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat',1.0,
navet,favorise,haricots,"Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",5.0,
navet,favorise,laitue,"Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Le potager de Marie', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",11.0,
navet,favorise,maïs,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
navet,favorise,menthe,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Le potager de Marie', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",4.0,
navet,favorise,mâche,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",2.0,
navet,défavorise,noyer,Défavorise d'après 'Defi Ecologique',1.0,
navet,défavorise,poireau,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
navet,favorise,pois,"Favorise d'après 'good and bad companions for vegetables', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Companion planting', Favorise d'après 'Companion gardening', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Le potager de Marie', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",18.0,
navet,défavorise,radis,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Défavorise d'après 'Jardipartage'",2.0,
navet,favorise,romarin,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Le potager de Marie', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",4.0,
navet,défavorise,roquette,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
navet,favorise,sarriette,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
navet,favorise,sauge,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
navet,favorise,thym,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
navet,favorise,tomate,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
nectarine,favorise,asperge,Favorise d'après 'Ekopedia : cultures associées',1.0,
nectarine,favorise,fraise,Favorise d'après 'Ekopedia : cultures associées',1.0,
nectarine,favorise,maïs,Favorise d'après 'Ekopedia : cultures associées',1.0,
nectarine,favorise,oignon,Favorise d'après 'Ekopedia : cultures associées',1.0,
nectarine,favorise,vigne,Favorise d'après 'Ekopedia : cultures associées',1.0,
noyer,défavorise,absinthe,Défavorise d'après 'Defi Ecologique',1.0,
noyer,favorise,carotte,Favorise d'après 'Ooreka',1.0,
noyer,défavorise,cassis,Défavorise d'après 'Ooreka',1.0,
noyer,défavorise,choux,Défavorise d'après 'Ooreka',1.0,
noyer,défavorise,cresson,Défavorise d'après 'Defi Ecologique',1.0,
noyer,défavorise,fenouil,Défavorise d'après 'Defi Ecologique',1.0,
noyer,favorise,haricots,Favorise d'après 'Ekopedia : cultures associées',1.0,
noyer,défavorise,poivron,Défavorise d'après 'Ooreka',1.0,
noyer,défavorise,rhubarbe,Défavorise d'après 'Ooreka',1.0,
noyer,défavorise,tomate,Défavorise d'après 'Ooreka',1.0,
oignon,défavorise,absinthe,Défavorise d'après 'Defi Ecologique',1.0,
oignon,favorise,ail,"Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Défavorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",4.0,
